iso3,year,event_month,conflict_events_total,conflict_fatalities_best,conflict_fatalities_high,conflict_fatalities_low,conflict_state_based_events,conflict_non_state_events,conflict_one_sided_events,conflict_any_event,period
GTM,2016,3,1,2,2,2,0,0,1,1,2016-03
GTM,2021,1,1,1,1,1,0,0,1,1,2021-01
GTM,2022,4,1,6,6,6,0,1,0,1,2022-04
GTM,2022,6,1,1,1,1,0,0,1,1,2022-06
GTM,2022,10,1,6,6,6,0,1,0,1,2022-10
GTM,2023,8,1,6,6,0,0,1,0,1,2023-08
GTM,2023,11,1,4,4,4,0,0,1,1,2023-11
GTM,2024,1,2,3,3,3,0,0,2,1,2024-01
GTM,2024,3,2,5,5,5,0,1,1,1,2024-03
GTM,2024,4,4,5,5,5,0,0,4,1,2024-04
GTM,2024,5,2,2,2,2,0,1,1,1,2024-05
GTM,2024,6,2,4,4,4,0,0,2,1,2024-06
GTM,2024,7,4,7,7,7,0,0,4,1,2024-07
GTM,2024,8,1,3,3,3,0,0,1,1,2024-08
GUY,2008,1,1,12,12,12,0,0,1,1,2008-01
GUY,2008,2,1,9,10,9,0,0,1,1,2008-02
GUY,2008,6,1,8,8,8,0,0,1,1,2008-06
HND,1999,11,1,9,9,9,0,1,0,1,1999-11
HND,2000,7,1,6,6,6,0,1,0,1,2000-07
HND,2002,9,1,1,1,1,0,1,0,1,2002-09
HND,2003,3,1,2,2,2,0,1,0,1,2003-03
HND,2003,4,1,12,12,12,0,1,0,1,2003-04
HND,2003,7,1,1,1,1,0,1,0,1,2003-07
HND,2003,8,3,23,23,23,0,1,2,1,2003-08
HND,2003,11,1,2,2,2,0,0,1,1,2003-11
HND,2004,1,1,1,1,1,0,1,0,1,2004-01
HND,2004,7,1,1,1,1,0,1,0,1,2004-07
HND,2004,9,1,0,3,0,0,0,1,1,2004-09
HND,2004,12,1,28,28,28,0,0,1,1,2004-12
HND,2010,4,2,18,18,18,0,2,0,1,2010-04
HND,2010,5,1,8,8,8,0,1,0,1,2010-05
HND,2010,9,2,18,24,18,0,2,0,1,2010-09
HND,2012,3,3,11,11,11,0,3,0,1,2012-03
HND,2012,9,1,7,7,7,0,1,0,1,2012-09
HND,2013,8,1,3,3,3,0,1,0,1,2013-08
HND,2013,10,1,3,3,3,0,1,0,1,2013-10
HND,2014,5,1,5,5,5,0,1,0,1,2014-05
HND,2014,8,1,8,8,8,0,1,0,1,2014-08
HND,2014,9,1,8,8,8,0,1,0,1,2014-09
HND,2015,1,1,10,10,0,0,1,0,1,2015-01
HND,2015,2,2,10,10,3,0,1,1,1,2015-02
HND,2015,3,1,8,8,0,0,1,0,1,2015-03
HND,2015,4,1,3,3,0,0,1,0,1,2015-04
HND,2015,5,1,7,7,0,0,1,0,1,2015-05
HND,2015,6,1,5,5,0,0,1,0,1,2015-06
HND,2015,7,1,4,4,0,0,1,0,1,2015-07
HND,2015,8,1,7,7,0,0,1,0,1,2015-08
HND,2015,9,1,8,8,0,0,1,0,1,2015-09
HND,2015,10,1,1,1,0,0,1,0,1,2015-10
HND,2015,11,1,2,2,0,0,1,0,1,2015-11
HND,2015,12,1,6,6,0,0,1,0,1,2015-12
HND,2016,8,2,10,10,10,0,2,0,1,2016-08
HND,2018,8,1,1,1,0,0,1,0,1,2018-08
HND,2018,11,1,1,1,1,0,0,1,1,2018-11
HND,2019,8,1,4,4,4,0,0,1,1,2019-08
HND,2019,12,2,36,36,36,0,2,0,1,2019-12
HND,2020,6,1,1,1,1,0,1,0,1,2020-06
HND,2021,2,1,3,3,0,0,0,1,1,2021-02
HND,2021,6,1,5,5,5,0,1,0,1,2021-06
HND,2021,9,1,1,1,1,0,0,1,1,2021-09
HND,2021,11,1,1,1,1,0,0,1,1,2021-11
HND,2022,3,1,1,1,0,0,0,1,1,2022-03
HND,2022,7,1,4,4,4,0,0,1,1,2022-07
HND,2022,10,1,1,1,0,0,1,0,1,2022-10
HND,2023,1,2,5,5,0,0,2,0,1,2023-01
HND,2023,2,2,5,5,0,0,2,0,1,2023-02
HND,2023,3,2,2,2,0,0,2,0,1,2023-03
HND,2023,4,3,2,3,1,0,3,0,1,2023-04
HND,2023,5,2,9,9,0,0,2,0,1,2023-05
HND,2023,6,3,60,60,46,0,3,0,1,2023-06
HND,2023,7,3,3,3,0,0,3,0,1,2023-07
HND,2023,8,1,2,2,0,0,1,0,1,2023-08
HND,2023,9,2,3,4,0,0,2,0,1,2023-09
HND,2023,10,3,7,7,3,0,2,1,1,2023-10
HND,2023,11,2,2,3,0,0,2,0,1,2023-11
HND,2023,12,2,5,5,0,0,2,0,1,2023-12
HND,2024,1,4,0,6,0,0,4,0,1,2024-01
HND,2024,2,4,2,7,2,0,4,0,1,2024-02
HND,2024,3,2,0,3,0,0,2,0,1,2024-03
HND,2024,4,1,2,2,0,0,0,1,1,2024-04
HND,2024,5,1,0,1,0,0,1,0,1,2024-05
HND,2024,12,1,1,1,0,0,0,1,1,2024-12
HRV,1992,4,2,2,2,2,2,0,0,1,1992-04
HRV,1992,5,14,34,48,33,14,0,0,1,1992-05
HRV,1992,6,11,70,70,71,11,0,0,1,1992-06
HRV,1992,7,2,12,12,12,2,0,0,1,1992-07
HRV,1992,9,1,14,14,14,1,0,0,1,1992-09
HRV,1992,11,2,7,7,7,2,0,0,1,1992-11
HRV,1992,12,1,3,3,3,1,0,0,1,1992-12
HRV,1993,1,7,220,284,220,6,0,1,1,1993-01
HRV,1993,3,4,6,6,6,4,0,0,1,1993-03
HRV,1993,4,6,9,9,9,6,0,0,1,1993-04
HRV,1993,5,2,1,5,1,1,0,1,1,1993-05
HRV,1993,6,3,6,7,6,3,0,0,1,1993-06
HRV,1993,7,3,6,6,6,3,0,0,1,1993-07
HRV,1993,8,4,7,7,7,4,0,0,1,1993-08
HRV,1993,9,21,113,175,113,19,0,2,1,1993-09
HRV,1993,10,2,2,2,2,2,0,0,1,1993-10
HRV,1993,11,1,2,2,2,1,0,0,1,1993-11
HRV,1993,12,2,1,4,1,2,0,0,1,1993-12
HRV,1995,3,1,1,1,1,1,0,0,1,1995-03
HRV,1995,5,42,266,1553,173,36,0,6,1,1995-05
HRV,1995,6,1,1,1,0,1,0,0,1,1995-06
HRV,1995,7,1,1,1,1,1,0,0,1,1995-07
HRV,1995,8,22,682,768,290,20,0,2,1,1995-08
HRV,1995,9,2,12,41,12,1,0,1,1,1995-09
HTI,1989,4,4,48,57,21,4,0,0,1,1989-04
HTI,1990,5,1,2,2,2,0,0,1,1,1990-05
HTI,1990,12,1,0,1,0,0,0,1,1,1990-12
HTI,1991,1,1,40,50,37,0,1,0,1,1991-01
HTI,1991,9,3,168,583,63,1,0,2,1,1991-09
HTI,1991,10,4,62,72,62,0,0,4,1,1991-10
HTI,1993,6,1,0,100,0,0,0,1,1,1993-06
HTI,1993,9,1,1,1,1,0,0,1,1,1993-09
HTI,1993,12,1,36,36,36,0,0,1,1,1993-12
HTI,1994,1,1,0,419,0,0,0,1,1,1994-01
HTI,1994,2,1,6,6,6,0,0,1,1,1994-02
HTI,1994,4,1,26,26,26,0,0,1,1,1994-04
HTI,1994,7,1,12,12,12,0,0,1,1,1994-07
HTI,1995,11,1,1,1,1,0,0,1,1,1995-11
HTI,1999,4,1,0,1,0,0,0,1,1,1999-04
HTI,1999,5,1,11,11,11,0,0,1,1,1999-05
HTI,2004,1,3,3,3,3,3,0,0,1,2004-01
HTI,2004,2,13,167,355,90,11,0,2,1,2004-02
HTI,2004,8,1,0,1,0,1,0,0,1,2004-08
HTI,2004,9,2,42,72,42,2,0,0,1,2004-09
HTI,2004,10,2,13,104,13,1,0,1,1,2004-10
HTI,2004,11,1,6,12,6,1,0,0,1,2004-11
HTI,2005,1,1,4,8,4,0,0,1,1,2005-01
HTI,2005,2,2,9,9,9,0,0,2,1,2005-02
HTI,2005,4,2,6,6,6,0,0,2,1,2005-04
HTI,2005,8,2,21,51,21,0,0,2,1,2005-08
HTI,2017,11,1,8,8,8,0,0,1,1,2017-11
HTI,2018,11,1,71,71,71,0,0,1,1,2018-11
HTI,2019,11,1,1,1,1,0,0,1,1,2019-11
HTI,2020,5,6,34,34,34,0,0,6,1,2020-05
HTI,2020,6,8,13,13,13,0,0,8,1,2020-06
HTI,2020,7,18,89,89,89,0,0,18,1,2020-07
HTI,2020,8,3,6,6,6,0,0,3,1,2020-08
HTI,2020,9,2,3,3,3,0,0,2,1,2020-09
HTI,2020,10,8,16,16,16,0,0,8,1,2020-10
HTI,2020,12,3,5,5,5,0,0,3,1,2020-12
HTI,2021,1,2,3,3,3,0,1,1,1,2021-01
HTI,2021,2,4,11,11,11,0,2,2,1,2021-02
HTI,2021,3,2,5,5,5,0,0,2,1,2021-03
HTI,2021,4,4,34,34,34,0,2,2,1,2021-04
HTI,2021,5,6,40,40,40,0,2,4,1,2021-05
HTI,2021,6,3,43,58,43,0,1,2,1,2021-06
HTI,2021,9,1,1,1,1,0,0,1,1,2021-09
HTI,2021,10,1,1,1,1,0,0,1,1,2021-10
HTI,2021,11,2,2,2,2,0,0,2,1,2021-11
HTI,2022,2,2,2,2,2,0,0,2,1,2022-02
HTI,2022,4,41,78,79,78,0,0,41,1,2022-04
HTI,2022,5,11,14,14,14,0,0,11,1,2022-05
HTI,2022,7,5,99,99,99,0,5,0,1,2022-07
HTI,2022,8,1,9,9,9,0,0,1,1,2022-08
HTI,2022,9,2,7,7,7,0,1,1,1,2022-09
HTI,2022,10,3,27,27,27,0,3,0,1,2022-10
HTI,2023,2,3,30,32,30,0,0,3,1,2023-02
HTI,2023,3,16,84,84,84,0,0,16,1,2023-03
HTI,2023,4,4,215,219,214,0,2,2,1,2023-04
HTI,2023,5,1,1,1,1,0,0,1,1,2023-05
HTI,2023,7,4,8,9,5,0,0,4,1,2023-07
HTI,2023,8,10,80,80,80,0,0,10,1,2023-08
HTI,2023,10,1,4,4,4,0,0,1,1,2023-10
HTI,2023,11,5,15,15,14,0,1,4,1,2023-11
HTI,2023,12,5,17,17,17,0,0,5,1,2023-12
HTI,2024,1,7,74,75,73,0,2,5,1,2024-01
HTI,2024,2,6,212,213,204,1,2,3,1,2024-02
HTI,2024,3,19,82,87,79,10,0,9,1,2024-03
HTI,2024,4,16,117,124,105,9,0,7,1,2024-04
HTI,2024,5,20,33,34,28,4,0,16,1,2024-05
HTI,2024,6,2,29,29,29,1,0,1,1,2024-06
HTI,2024,7,2,4,4,3,1,0,1,1,2024-07
HTI,2024,8,3,17,17,8,2,0,1,1,2024-08
HTI,2024,9,2,0,2,0,2,0,0,1,2024-09
HTI,2024,10,12,256,277,252,4,0,8,1,2024-10
HTI,2024,11,16,134,134,111,6,0,10,1,2024-11
HTI,2024,12,11,336,336,333,7,0,4,1,2024-12
IDN,1989,4,1,1,1,1,1,0,0,1,1989-04
IDN,1989,5,1,2,2,2,1,0,0,1,1989-05
IDN,1989,7,1,1,1,1,1,0,0,1,1989-07
IDN,1989,8,1,2,2,2,1,0,0,1,1989-08
IDN,1989,9,1,1,1,1,1,0,0,1,1989-09
IDN,1990,1,6,11,64,11,2,0,4,1,1990-01
IDN,1990,2,1,1,1,0,0,0,1,1,1990-02
IDN,1990,3,1,1,1,0,1,0,0,1,1990-03
IDN,1990,4,5,9,9,8,4,0,1,1,1990-04
IDN,1990,5,6,38,38,36,3,0,3,1,1990-05
IDN,1990,6,9,25,27,18,8,0,1,1,1990-06
IDN,1990,7,12,45,45,45,9,0,3,1,1990-07
IDN,1990,9,5,61,61,22,1,0,4,1,1990-09
IDN,1990,11,1,9,9,9,1,0,0,1,1990-11
IDN,1991,1,4,6,7,6,0,0,4,1,1991-01
IDN,1991,2,2,2,76,2,1,0,1,1,1991-02
IDN,1991,3,2,63,63,63,0,0,2,1,1991-03
IDN,1991,4,4,9,9,8,2,0,2,1,1991-04
IDN,1991,5,1,5,5,5,0,0,1,1,1991-05
IDN,1991,6,1,1,1,1,0,0,1,1,1991-06
IDN,1991,7,3,8,8,8,3,0,0,1,1991-07
IDN,1991,9,2,6,6,6,2,0,0,1,1991-09
IDN,1991,10,5,23,24,19,4,0,1,1,1991-10
IDN,1991,11,11,298,444,118,4,0,7,1,1991-11
IDN,1991,12,3,8,8,8,3,0,0,1,1991-12
IDN,1992,1,4,6,6,6,1,0,3,1,1992-01
IDN,1992,2,1,1,1,1,1,0,0,1,1992-02
IDN,1992,3,1,1,1,1,0,0,1,1,1992-03
IDN,1992,4,1,1,1,1,1,0,0,1,1992-04
IDN,1992,6,2,4,4,4,2,0,0,1,1992-06
IDN,1992,7,1,3,3,3,1,0,0,1,1992-07
IDN,1992,10,1,2,2,2,1,0,0,1,1992-10
IDN,1992,12,3,35,35,35,3,0,0,1,1992-12
IDN,1993,1,4,9,9,9,0,0,4,1,1993-01
IDN,1993,2,1,2,2,2,1,0,0,1,1993-02
IDN,1993,3,1,4,4,4,1,0,0,1,1993-03
IDN,1993,7,2,12,12,12,2,0,0,1,1993-07
IDN,1994,1,4,4,9,4,1,0,3,1,1994-01
IDN,1994,3,1,1,1,0,0,0,1,1,1994-03
IDN,1994,4,1,1,1,1,1,0,0,1,1994-04
IDN,1994,5,1,1,1,1,0,0,1,1,1994-05
IDN,1994,9,1,4,8,1,1,0,0,1,1994-09
IDN,1994,12,1,1,1,1,1,0,0,1,1994-12
IDN,1995,1,9,33,38,33,2,0,7,1,1995-01
IDN,1995,2,2,1,2,1,1,0,1,1,1995-02
IDN,1995,5,4,14,24,14,3,0,1,1,1995-05
IDN,1995,6,1,6,6,6,1,0,0,1,1995-06
IDN,1995,7,3,8,8,8,2,0,1,1,1995-07
IDN,1995,9,1,0,2,0,0,0,1,1,1995-09
IDN,1995,11,1,1,1,1,1,0,0,1,1995-11
IDN,1996,1,10,28,31,28,3,0,7,1,1996-01
IDN,1996,4,1,0,6,0,0,0,1,1,1996-04
IDN,1996,5,1,2,2,2,0,0,1,1,1996-05
IDN,1996,6,1,0,20,0,1,0,0,1,1996-06
IDN,1996,7,1,1,1,1,1,0,0,1,1996-07
IDN,1996,8,1,1,1,1,1,0,0,1,1996-08
IDN,1996,9,1,2,2,2,0,0,1,1,1996-09
IDN,1996,10,1,1,1,1,1,0,0,1,1996-10
IDN,1996,12,1,1,1,1,1,0,0,1,1996-12
IDN,1997,1,13,207,213,207,0,7,6,1,1997-01
IDN,1997,2,6,180,190,180,0,6,0,1,1997-02
IDN,1997,3,3,6,34,6,3,0,0,1,1997-03
IDN,1997,4,1,6,6,6,1,0,0,1,1997-04
IDN,1997,5,3,23,23,23,3,0,0,1,1997-05
IDN,1997,6,4,4,4,4,1,0,3,1,1997-06
IDN,1997,7,3,5,5,5,3,0,0,1,1997-07
IDN,1997,9,1,7,7,7,1,0,0,1,1997-09
IDN,1997,11,2,1,2,1,1,0,1,1,1997-11
IDN,1997,12,1,2,2,2,1,0,0,1,1997-12
IDN,1998,1,7,27,32,27,3,0,4,1,1998-01
IDN,1998,2,1,3,3,3,1,0,0,1,1998-02
IDN,1998,4,2,5,5,5,1,0,1,1,1998-04
IDN,1998,5,3,8,8,8,1,0,2,1,1998-05
IDN,1998,6,1,1,1,1,0,0,1,1,1998-06
IDN,1998,7,3,53,103,7,0,0,3,1,1998-07
IDN,1998,10,3,17,35,1,3,0,0,1,1998-10
IDN,1998,11,8,19,39,19,2,0,6,1,1998-11
IDN,1998,12,2,8,8,7,1,0,1,1,1998-12
IDN,1999,1,15,198,442,198,2,4,9,1,1999-01
IDN,1999,2,10,52,62,52,0,4,6,1,1999-02
IDN,1999,3,15,193,230,192,1,8,6,1,1999-03
IDN,1999,4,45,293,492,186,4,7,34,1,1999-04
IDN,1999,5,24,67,121,67,5,0,19,1,1999-05
IDN,1999,6,11,26,28,22,9,0,2,1,1999-06
IDN,1999,7,20,150,249,137,11,4,5,1,1999-07
IDN,1999,8,26,86,139,70,6,3,17,1,1999-08
IDN,1999,9,105,394,581,387,3,4,98,1,1999-09
IDN,1999,10,17,204,322,176,7,4,6,1,1999-10
IDN,1999,11,12,103,107,60,3,9,0,1,1999-11
IDN,1999,12,38,655,707,352,23,13,2,1,1999-12
IDN,2000,1,23,188,194,163,16,5,2,1,2000-01
IDN,2000,2,16,48,52,36,15,1,0,1,2000-02
IDN,2000,3,9,13,19,13,8,0,1,1,2000-03
IDN,2000,4,6,13,24,13,4,2,0,1,2000-04
IDN,2000,5,15,107,112,107,10,3,2,1,2000-05
IDN,2000,6,10,157,158,157,1,8,1,1,2000-06
IDN,2000,7,12,68,69,64,5,7,0,1,2000-07
IDN,2000,8,5,24,24,24,3,2,0,1,2000-08
IDN,2000,9,19,78,88,73,14,2,3,1,2000-09
IDN,2000,10,17,40,50,32,14,1,2,1,2000-10
IDN,2000,11,11,148,149,141,6,1,4,1,2000-11
IDN,2000,12,14,33,37,25,12,0,2,1,2000-12
IDN,2001,1,16,35,75,23,15,0,1,1,2001-01
IDN,2001,2,17,455,613,455,4,12,1,1,2001-02
IDN,2001,3,19,134,146,122,5,9,5,1,2001-03
IDN,2001,4,5,25,25,25,0,3,2,1,2001-04
IDN,2001,5,9,17,27,17,1,1,7,1,2001-05
IDN,2001,6,13,116,117,115,8,1,4,1,2001-06
IDN,2001,7,3,13,38,0,0,1,2,1,2001-07
IDN,2001,8,5,14,14,11,2,1,2,1,2001-08
IDN,2001,9,1,5,5,5,1,0,0,1,2001-09
IDN,2001,10,7,21,21,21,4,0,3,1,2001-10
IDN,2001,11,6,27,27,27,2,3,1,1,2001-11
IDN,2001,12,6,22,30,22,6,0,0,1,2001-12
IDN,2002,1,22,64,72,56,21,0,1,1,2002-01
IDN,2002,2,34,44,62,39,23,0,11,1,2002-02
IDN,2002,3,32,90,121,83,27,0,5,1,2002-03
IDN,2002,4,12,47,49,41,10,0,2,1,2002-04
IDN,2002,5,27,57,69,39,19,3,5,1,2002-05
IDN,2002,6,36,58,86,56,32,0,4,1,2002-06
IDN,2002,7,30,68,76,57,24,0,6,1,2002-07
IDN,2002,8,22,43,56,43,15,3,4,1,2002-08
IDN,2002,9,20,36,42,30,11,5,4,1,2002-09
IDN,2002,10,17,227,227,225,13,0,4,1,2002-10
IDN,2002,11,8,22,26,19,7,0,1,1,2002-11
IDN,2002,12,5,6,7,6,5,0,0,1,2002-12
IDN,2003,1,4,2,218,2,2,0,2,1,2003-01
IDN,2003,2,3,4,4,3,2,0,1,1,2003-02
IDN,2003,3,2,4,4,2,1,0,1,1,2003-03
IDN,2003,4,20,46,51,40,17,0,3,1,2003-04
IDN,2003,5,73,574,1092,551,52,0,21,1,2003-05
IDN,2003,6,26,130,131,130,24,0,2,1,2003-06
IDN,2003,7,2,18,19,18,2,0,0,1,2003-07
IDN,2003,8,9,46,46,46,8,0,1,1,2003-08
IDN,2003,9,15,47,52,47,14,0,1,1,2003-09
IDN,2003,10,26,72,75,72,24,0,2,1,2003-10
IDN,2003,11,22,53,54,53,21,0,1,1,2003-11
IDN,2003,12,25,73,83,73,24,0,1,1,2003-12
IDN,2004,1,53,137,138,134,44,0,9,1,2004-01
IDN,2004,2,26,82,82,82,22,0,4,1,2004-02
IDN,2004,3,23,59,62,59,17,2,4,1,2004-03
IDN,2004,4,30,96,102,95,22,2,6,1,2004-04
IDN,2004,5,35,62,199,60,24,3,8,1,2004-05
IDN,2004,6,32,89,89,89,26,0,6,1,2004-06
IDN,2004,7,38,90,94,89,33,1,4,1,2004-07
IDN,2004,8,34,104,104,104,29,0,5,1,2004-08
IDN,2004,9,27,114,116,114,18,0,9,1,2004-09
IDN,2004,10,14,63,63,57,9,3,2,1,2004-10
IDN,2004,11,24,99,99,99,22,1,1,1,2004-11
IDN,2004,12,23,87,90,87,22,0,1,1,2004-12
IDN,2005,1,8,131,131,131,6,0,2,1,2005-01
IDN,2005,2,5,41,41,41,4,0,1,1,2005-02
IDN,2005,3,3,8,8,8,3,0,0,1,2005-03
IDN,2005,4,5,15,15,15,4,0,1,1,2005-04
IDN,2005,5,3,7,7,7,3,0,0,1,2005-05
IDN,2005,6,1,4,4,4,1,0,0,1,2005-06
IDN,2005,7,4,8,10,8,3,0,1,1,2005-07
IDN,2005,8,1,6,8,6,1,0,0,1,2005-08
IDN,2005,9,1,1,1,1,0,0,1,1,2005-09
IDN,2005,10,2,21,21,21,1,0,1,1,2005-10
IDN,2006,1,1,3,3,3,0,0,1,1,2006-01
IDN,2006,3,1,6,6,6,1,0,0,1,2006-03
IDN,2006,4,1,4,4,4,1,0,0,1,2006-04
IDN,2007,12,1,2,2,2,0,0,1,1,2007-12
IDN,2008,3,2,5,5,5,2,0,0,1,2008-03
IDN,2008,5,1,1,1,0,0,0,1,1,2008-05
IDN,2011,9,3,7,7,7,0,3,0,1,2011-09
IDN,2011,10,1,2,2,2,0,0,1,1,2011-10
IDN,2012,12,1,1,1,1,0,0,1,1,2012-12
IDN,2013,2,2,12,12,12,2,0,0,1,2013-02
IDN,2013,4,1,3,3,3,1,0,0,1,2013-04
IDN,2013,6,1,3,3,3,1,0,0,1,2013-06
IDN,2013,8,1,1,1,1,1,0,0,1,2013-08
IDN,2013,11,1,1,1,1,1,0,0,1,2013-11
IDN,2014,1,1,4,4,4,1,0,0,1,2014-01
IDN,2014,2,1,1,1,1,1,0,0,1,2014-02
IDN,2014,7,1,2,2,2,1,0,0,1,2014-07
IDN,2014,8,1,5,5,5,1,0,0,1,2014-08
IDN,2015,8,2,3,5,3,0,0,2,1,2015-08
IDN,2015,11,1,1,1,1,0,0,1,1,2015-11
IDN,2017,1,1,0,4,0,0,0,1,1,2017-01
IDN,2017,10,1,1,1,1,1,0,0,1,2017-10
IDN,2017,11,1,1,1,1,1,0,0,1,2017-11
IDN,2018,2,1,1,1,1,1,0,0,1,2018-02
IDN,2018,3,1,1,1,1,0,0,1,1,2018-03
IDN,2018,4,2,3,4,3,2,0,0,1,2018-04
IDN,2018,6,2,5,6,5,2,0,0,1,2018-06
IDN,2018,11,2,3,4,1,1,0,1,1,2018-11
IDN,2018,12,3,24,38,23,1,0,2,1,2018-12
IDN,2019,1,2,2,2,2,2,0,0,1,2019-01
IDN,2019,2,1,1,1,1,0,0,1,1,2019-02
IDN,2019,3,2,13,16,5,2,0,0,1,2019-03
IDN,2019,4,2,0,3,0,2,0,0,1,2019-04
IDN,2019,5,1,1,1,1,1,0,0,1,2019-05
IDN,2019,7,1,1,1,1,1,0,0,1,2019-07
IDN,2019,8,3,4,4,2,3,0,0,1,2019-08
IDN,2019,9,3,6,6,6,1,0,2,1,2019-09
IDN,2019,10,2,6,6,6,1,0,1,1,2019-10
IDN,2019,11,1,2,3,1,1,0,0,1,2019-11
IDN,2019,12,4,5,6,3,4,0,0,1,2019-12
IDN,2020,1,3,3,4,0,3,0,0,1,2020-01
IDN,2020,2,2,2,2,1,2,0,0,1,2020-02
IDN,2020,3,4,6,7,2,2,0,2,1,2020-03
IDN,2020,4,3,5,5,3,3,0,0,1,2020-04
IDN,2020,5,2,2,2,1,0,0,2,1,2020-05
IDN,2020,8,2,3,3,3,2,0,0,1,2020-08
IDN,2020,9,4,12,12,11,3,0,1,1,2020-09
IDN,2020,10,1,1,1,1,1,0,0,1,2020-10
IDN,2020,11,3,1,6,1,1,0,2,1,2020-11
IDN,2021,1,4,4,10,4,4,0,0,1,2021-01
IDN,2021,2,7,11,11,7,5,0,2,1,2021-02
IDN,2021,3,2,2,2,0,2,0,0,1,2021-03
IDN,2021,4,7,15,15,6,3,0,4,1,2021-04
IDN,2021,5,5,8,8,4,5,0,0,1,2021-05
IDN,2021,6,3,8,10,5,1,0,2,1,2021-06
IDN,2021,8,2,3,3,2,1,0,1,1,2021-08
IDN,2021,9,5,8,8,7,5,0,0,1,2021-09
IDN,2021,10,1,1,1,1,1,0,0,1,2021-10
IDN,2021,11,3,3,3,1,3,0,0,1,2021-11
IDN,2021,12,3,5,5,4,2,0,1,1,2021-12
IDN,2022,1,3,7,7,7,3,0,0,1,2022-01
IDN,2022,2,2,2,2,1,0,0,2,1,2022-02
IDN,2022,3,5,14,14,13,4,0,1,1,2022-03
IDN,2022,4,6,7,7,3,4,0,2,1,2022-04
IDN,2022,5,2,2,2,1,1,0,1,1,2022-05
IDN,2022,6,3,3,3,1,2,0,1,1,2022-06
IDN,2022,7,3,12,13,11,2,0,1,1,2022-07
IDN,2022,8,2,5,5,5,0,0,2,1,2022-08
IDN,2022,9,1,4,4,4,1,0,0,1,2022-09
IDN,2022,10,1,1,1,1,1,0,0,1,2022-10
IDN,2022,11,2,2,2,1,1,0,1,1,2022-11
IDN,2022,12,3,5,5,5,1,0,2,1,2022-12
IDN,2023,1,1,11,11,7,1,0,0,1,2023-01
IDN,2023,2,1,1,1,1,0,0,1,1,2023-02
IDN,2023,3,7,12,13,10,5,0,2,1,2023-03
IDN,2023,4,5,10,14,8,5,0,0,1,2023-04
IDN,2023,5,2,2,12,2,2,0,0,1,2023-05
IDN,2023,8,7,11,12,7,3,0,4,1,2023-08
IDN,2023,9,5,15,15,11,4,0,1,1,2023-09
IDN,2023,10,5,18,18,17,1,0,4,1,2023-10
IDN,2023,11,5,13,13,10,4,0,1,1,2023-11
IDN,2023,12,1,1,1,1,1,0,0,1,2023-12
IDN,2024,1,6,8,11,3,6,0,0,1,2024-01
IDN,2024,2,2,4,5,1,2,0,0,1,2024-02
IDN,2024,3,5,7,7,6,4,0,1,1,2024-03
IDN,2024,4,8,9,9,7,7,0,1,1,2024-04
IDN,2024,5,5,8,9,4,3,0,2,1,2024-05
IDN,2024,6,9,8,12,8,5,0,4,1,2024-06
IDN,2024,7,3,5,6,4,3,0,0,1,2024-07
IDN,2024,8,3,3,3,3,1,0,2,1,2024-08
IDN,2024,9,2,2,2,2,1,0,1,1,2024-09
IDN,2024,10,2,2,2,2,1,0,1,1,2024-10
IDN,2024,11,6,7,7,7,0,0,6,1,2024-11
IDN,2024,12,10,14,14,12,8,0,2,1,2024-12
IND,1989,1,17,922,998,914,10,0,7,1,1989-01
IND,1989,2,12,23,183,23,9,0,3,1,1989-02
IND,1989,3,6,37,219,37,2,1,3,1,1989-03
IND,1989,4,15,113,136,113,4,0,11,1,1989-04
IND,1989,5,9,20,362,20,5,0,4,1,1989-05
IND,1989,6,18,65,126,65,9,0,9,1,1989-06
IND,1989,7,1,4,4,0,1,0,0,1,1989-07
IND,1989,8,10,157,586,157,3,2,5,1,1989-08
IND,1989,9,11,40,40,39,4,1,6,1,1989-09
IND,1989,10,7,415,415,415,3,4,0,1,1989-10
IND,1989,11,6,34,35,34,0,3,3,1,1989-11
IND,1989,12,7,22,23,21,3,0,4,1,1989-12
IND,1990,1,32,1822,2032,1822,22,0,10,1,1990-01
IND,1990,2,22,36,68,31,8,0,14,1,1990-02
IND,1990,3,37,131,162,131,19,3,15,1,1990-03
IND,1990,4,28,421,484,412,5,5,18,1,1990-04
IND,1990,5,34,180,250,161,11,0,23,1,1990-05
IND,1990,6,25,143,166,143,11,0,14,1,1990-06
IND,1990,7,31,122,141,122,14,0,17,1,1990-07
IND,1990,8,2,23,54,23,2,0,0,1,1990-08
IND,1990,9,5,70,70,70,0,3,2,1,1990-09
IND,1990,10,56,1314,1620,1314,18,29,9,1,1990-10
IND,1990,11,33,258,297,234,5,14,14,1,1990-11
IND,1990,12,28,281,303,281,9,13,6,1,1990-12
IND,1991,1,21,2665,2723,2665,13,2,6,1,1991-01
IND,1991,2,10,26,36,26,4,0,6,1,1991-02
IND,1991,3,21,61,106,61,10,4,7,1,1991-03
IND,1991,4,8,40,42,40,4,0,4,1,1991-04
IND,1991,5,26,238,249,238,11,3,12,1,1991-05
IND,1991,6,28,79,198,79,12,0,16,1,1991-06
IND,1991,7,15,116,229,116,13,0,2,1,1991-07
IND,1991,8,14,81,138,81,12,0,2,1,1991-08
IND,1991,9,16,78,98,78,11,0,5,1,1991-09
